Ind Date Anchor,Ind Date Span,Ind Id,Ind Obs Note,Ind Place,Ind Place Type,Ind Rate Word,ind_selectname,Is projected word,Ind Rate Pct Change,Ind Denom,Ind Num,Ind Rate
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Vance,County,LOWEST,DSS: Foster Care due to Parental SU,,+146%,54,13,24.074074074
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Wake,County,LOWEST,DSS: Foster Care due to Parental SU,,-10%,608,64,10.526315789
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Warren,County,LOWEST,DSS: Foster Care due to Parental SU,,,9,1,11.111111111
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Washington,County,LOWEST,DSS: Foster Care due to Parental SU,,-41%,21,3,14.285714286
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Watauga,County,HIGHEST,DSS: Foster Care due to Parental SU,,+10%,97,56,57.731958763
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Wayne,County,HIGHEST,DSS: Foster Care due to Parental SU,,-1%,125,57,45.6
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Wilkes,County,HIGHEST,DSS: Foster Care due to Parental SU,,-3%,312,185,59.294871795
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Wilson,County,MIDDLE,DSS: Foster Care due to Parental SU,,+83%,32,13,40.625
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Yadkin,County,LOWEST,DSS: Foster Care due to Parental SU,,+19%,111,38,34.234234234
12/31/2019,Year,DSS_SU_FOSTERCARE, ,Yancey,County,HIGHEST,DSS: Foster Care due to Parental SU,,+6%,42,31,73.809523810
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Alamance,County,MIDDLE,ED Visits: Overdose ED Visit,,-5%,"169,509",206,121.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Alexander,County,LOW,ED Visits: Overdose ED Visit,,-14%,"37,497",33,88
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Alleghany,County,LOWEST,ED Visits: Overdose ED Visit,,-29%,"11,137",5,44.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Anson,County,LOW,ED Visits: Overdose ED Visit,,-41%,"24,446",20,81.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Ashe,County,LOW,ED Visits: Overdose ED Visit,,+4%,"27,203",22,80.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Avery,County,LOWEST,ED Visits: Overdose ED Visit,,-18%,"17,557",9,51.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Beaufort,County,LOW,ED Visits: Overdose ED Visit,,+16%,"46,994",45,95.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Bertie,County,MIDDLE,ED Visits: Overdose ED Visit,,+92%,"18,947",19,100.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Bladen,County,MIDDLE,ED Visits: Overdose ED Visit,,-25%,"32,722",38,116.1
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Brunswick,County,LOWEST,ED Visits: Overdose ED Visit,,-12%,"142,820",76,53.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Buncombe,County,HIGH,ED Visits: Overdose ED Visit,,+10%,"261,191",404,154.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Burke,County,HIGHEST,ED Visits: Overdose ED Visit,,+21%,"90,485",146,161.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Cabarrus,County,MIDDLE,ED Visits: Overdose ED Visit,,-14%,"216,453",213,98.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Caldwell,County,MIDDLE,ED Visits: Overdose ED Visit,,+3%,"82,178",100,121.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Camden,County,LOW,ED Visits: Overdose ED Visit,,+57%,"10,867",8,73.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Carteret,County,HIGH,ED Visits: Overdose ED Visit,,+5%,"69,473",91,131
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Caswell,County,LOWEST,ED Visits: Overdose ED Visit,,+100%,"22,604",8,35.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Catawba,County,HIGH,ED Visits: Overdose ED Visit,,+17%,"159,551",233,146
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Chatham,County,LOWEST,ED Visits: Overdose ED Visit,,+30%,"74,470",49,65.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Cherokee,County,LOWEST,ED Visits: Overdose ED Visit,,-52%,"28,612",13,45.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Chowan,County,LOW,ED Visits: Overdose ED Visit,,-52%,"13,943",12,86.1
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Clay,County,LOWEST,ED Visits: Overdose ED Visit,,+98%,"11,231",6,53.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Cleveland,County,HIGH,ED Visits: Overdose ED Visit,,+27%,"97,947",142,145
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Columbus,County,LOW,ED Visits: Overdose ED Visit,,+6%,"55,508",42,75.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Craven,County,HIGHEST,ED Visits: Overdose ED Visit,,+64%,"102,139",183,179.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Cumberland,County,HIGH,ED Visits: Overdose ED Visit,,-23%,"335,509",523,155.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Currituck,County,LOWEST,ED Visits: Overdose ED Visit,,-3%,"27,763",14,50.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Dare,County,MIDDLE,ED Visits: Overdose ED Visit,,-13%,"37,009",36,97.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Davidson,County,HIGHEST,ED Visits: Overdose ED Visit,,+26%,"167,609",311,185.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Davie,County,LOW,ED Visits: Overdose ED Visit,,-34%,"42,846",40,93.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Duplin,County,LOWEST,ED Visits: Overdose ED Visit,,-41%,"58,741",26,44.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Durham,County,MIDDLE,ED Visits: Overdose ED Visit,,+11%,"321,488",314,97.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Edgecombe,County,HIGHEST,ED Visits: Overdose ED Visit,,+8%,"51,472",91,176.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Forsyth,County,MIDDLE,ED Visits: Overdose ED Visit,,-11%,"382,295",461,120.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Franklin,County,LOW,ED Visits: Overdose ED Visit,,-36%,"69,685",54,77.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Gaston,County,HIGH,ED Visits: Overdose ED Visit,,-19%,"224,529",295,131.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Gates,County,LOW,ED Visits: Overdose ED Visit,,+50%,"11,562",9,77.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Graham,County,LOW,ED Visits: Overdose ED Visit,,-12%,"8,441",7,82.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Granville,County,LOW,ED Visits: Overdose ED Visit,,-34%,"60,443",54,89.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Greene,County,HIGH,ED Visits: Overdose ED Visit,,+46%,"21,069",32,151.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Guilford,County,MIDDLE,ED Visits: Overdose ED Visit,,-1%,"537,174",638,118.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Halifax,County,HIGHEST,ED Visits: Overdose ED Visit,,+37%,"50,010",129,257.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Harnett,County,HIGH,ED Visits: Overdose ED Visit,,+15%,"135,976",207,152.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Haywood,County,MIDDLE,ED Visits: Overdose ED Visit,,-22%,"62,317",75,120.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Henderson,County,LOW,ED Visits: Overdose ED Visit,,+8%,"117,417",110,93.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Hertford,County,LOW,ED Visits: Overdose ED Visit,,+7%,"23,677",17,71.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Hoke,County,LOW,ED Visits: Overdose ED Visit,,+17%,"55,234",52,94.1
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Hyde,County,MIDDLE,ED Visits: Overdose ED Visit,,+2%,"4,937",6,121.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Iredell,County,LOW,ED Visits: Overdose ED Visit,,-7%,"181,806",164,90.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Jackson,County,LOW,ED Visits: Overdose ED Visit,,-23%,"43,938",31,70.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Johnston,County,LOW,ED Visits: Overdose ED Visit,,+17%,"209,339",192,91.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Jones,County,HIGH,ED Visits: Overdose ED Visit,,+145%,"9,419",12,127.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Lee,County,HIGHEST,ED Visits: Overdose ED Visit,,+16%,"61,779",138,223.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Lenoir,County,HIGHEST,ED Visits: Overdose ED Visit,,+45%,"55,949",106,189.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Lincoln,County,MIDDLE,ED Visits: Overdose ED Visit,,+0%,"86,111",107,124.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Macon,County,LOW,ED Visits: Overdose ED Visit,,+39%,"35,858",34,94.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Madison,County,LOW,ED Visits: Overdose ED Visit,,-6%,"21,755",16,73.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Martin,County,MIDDLE,ED Visits: Overdose ED Visit,,+10%,"22,440",25,111.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,McDowell,County,LOW,ED Visits: Overdose ED Visit,,-3%,"45,756",42,91.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Mecklenburg,County,MIDDLE,ED Visits: Overdose ED Visit,,-6%,"1,110,356","1,135",102.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Mitchell,County,LOWEST,ED Visits: Overdose ED Visit,,-36%,"14,964",9,60.1
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Montgomery,County,HIGHEST,ED Visits: Overdose ED Visit,,+58%,"27,173",54,198.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Moore,County,HIGH,ED Visits: Overdose ED Visit,,+58%,"100,880",137,135.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Nash,County,MIDDLE,ED Visits: Overdose ED Visit,,+32%,"94,298",103,109.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,NC,State,MIDDLE,ED Visits: Overdose ED Visit,,+0%,"10,488,084","12,193",116.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,New Hanover,County,LOW,ED Visits: Overdose ED Visit,,-20%,"234,473",213,90.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Northampton,County,LOW,ED Visits: Overdose ED Visit,,-13%,"19,483",18,92.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Onslow,County,LOW,ED Visits: Overdose ED Visit,,-8%,"197,938",188,95
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Orange,County,LOWEST,ED Visits: Overdose ED Visit,,+13%,"148,476",91,61.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Pamlico,County,HIGHEST,ED Visits: Overdose ED Visit,,+46%,"12,726",22,172.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Pasquotank,County,HIGH,ED Visits: Overdose ED Visit,,+5%,"39,824",57,143.1
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Pender,County,LOW,ED Visits: Overdose ED Visit,,+36%,"63,060",54,85.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Perquimans,County,LOW,ED Visits: Overdose ED Visit,,-1%,"13,463",12,89.1
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Person,County,MIDDLE,ED Visits: Overdose ED Visit,,+8%,"39,490",41,103.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Pitt,County,HIGH,ED Visits: Overdose ED Visit,,+53%,"180,742",260,143.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Polk,County,LOWEST,ED Visits: Overdose ED Visit,,-20%,"20,724",12,57.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Randolph,County,HIGHEST,ED Visits: Overdose ED Visit,,-2%,"143,667",257,178.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Richmond,County,HIGHEST,ED Visits: Overdose ED Visit,,+41%,"44,829",110,245.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Robeson,County,HIGHEST,ED Visits: Overdose ED Visit,,+18%,"130,625",355,271.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Rockingham,County,HIGHEST,ED Visits: Overdose ED Visit,,-10%,"91,010",160,175.8
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Rowan,County,MIDDLE,ED Visits: Overdose ED Visit,,-9%,"142,088",169,118.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Rutherford,County,MIDDLE,ED Visits: Overdose ED Visit,,+4%,"67,029",68,101.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Sampson,County,MIDDLE,ED Visits: Overdose ED Visit,,-8%,"63,531",76,119.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Scotland,County,HIGHEST,ED Visits: Overdose ED Visit,,+82%,"34,823",82,235.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Stanly,County,HIGHEST,ED Visits: Overdose ED Visit,,-18%,"62,806",139,221.3
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Stokes,County,HIGH,ED Visits: Overdose ED Visit,,-33%,"45,591",70,153.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Surry,County,HIGHEST,ED Visits: Overdose ED Visit,,-19%,"71,783",143,199.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Swain,County,HIGHEST,ED Visits: Overdose ED Visit,,+40%,"14,271",28,196.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Transylvania,County,LOW,ED Visits: Overdose ED Visit,,+13%,"34,385",25,72.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Tyrrell,County,MIDDLE,ED Visits: Overdose ED Visit,,+310%,"4,016",4,99.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Union,County,LOW,ED Visits: Overdose ED Visit,,+5%,"239,859",204,85
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Vance,County,HIGHEST,ED Visits: Overdose ED Visit,,+0%,"44,535",76,170.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Wake,County,LOW,ED Visits: Overdose ED Visit,,+4%,"1,111,761",810,72.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Warren,County,LOWEST,ED Visits: Overdose ED Visit,,+0%,"19,731",8,40.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Washington,County,LOWEST,ED Visits: Overdose ED Visit,,-55%,"11,580",4,34.5
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Watauga,County,LOWEST,ED Visits: Overdose ED Visit,,+16%,"56,177",22,39.2
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Wayne,County,HIGHEST,ED Visits: Overdose ED Visit,,+14%,"123,131",209,169.7
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Wilkes,County,HIGH,ED Visits: Overdose ED Visit,,-30%,"68,412",93,135.9
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Wilson,County,HIGH,ED Visits: Overdose ED Visit,,+13%,"81,801",114,139.4
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Yadkin,County,HIGH,ED Visits: Overdose ED Visit,,-21%,"37,667",59,156.6
12/31/2019,Year,ED_SYND_MEDDRUG_OD, ,Yancey,County,LOWEST,ED Visits: Overdose ED Visit,,-16%,"18,069",11,60.9
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Alamance,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-17%,"171,954",697,0.405340963
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Alexander,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+4%,"36,482",458,1.255413629
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Alleghany,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+25%,"10,897",76,0.697439662
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Anson,County,LOW,CSRS: Patients Receiving Buprenorphine,,-15%,"22,033",70,0.317705260
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Ashe,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+10%,"26,580",301,1.132430399
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Avery,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+9%,"17,848",257,1.439937248
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Beaufort,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+0%,"44,690",785,1.756545088
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Bertie,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,+1%,"17,862",66,0.369499496
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Bladen,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+2%,"29,629",343,1.157649600
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Brunswick,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-8%,"138,157","1,380",0.998863612
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Buncombe,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+5%,"269,694","1,860",0.689670515
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Burke,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-6%,"87,577",934,1.066490060
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Cabarrus,County,HIGH,CSRS: Patients Receiving Buprenorphine,,-19%,"227,214",982,0.432191678
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Caldwell,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+9%,"80,632",893,1.107500744
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Camden,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-16%,"10,407",21,0.201787259
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Carteret,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-17%,"67,724",521,0.769298919
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Caswell,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-15%,"22,699",107,0.471386405
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Catawba,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+4%,"160,892","1,283",0.797429331
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Chatham,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-15%,"76,670",212,0.276509717
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Cherokee,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+5%,"28,858",253,0.876706632
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Chowan,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-13%,"13,701",36,0.262754543
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Clay,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-3%,"11,142",56,0.502602764
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Cleveland,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+0%,"99,799",758,0.759526649
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Columbus,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-11%,"50,487",782,1.548913582
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Craven,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-15%,"100,646",618,0.614033345
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Cumberland,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-15%,"334,391","1,212",0.362449946
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Currituck,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-35%,"28,401",75,0.264075209
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Dare,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-19%,"37,032",353,0.953229639
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Davidson,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-15%,"169,196",968,0.572117544
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Davie,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-13%,"42,895",247,0.575824688
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Duplin,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,+28%,"48,657",192,0.394598927
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Durham,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-8%,"325,561","1,294",0.397467756
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Edgecombe,County,HIGH,CSRS: Patients Receiving Buprenorphine,,+20%,"48,777",223,0.457182689
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Forsyth,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-15%,"383,166","1,386",0.361723117
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Franklin,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-16%,"69,115",266,0.384865803
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Gaston,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-4%,"228,514","2,056",0.899726056
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Gates,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-8%,"10,448",24,0.229709035
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Graham,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+8%,"8,035",140,1.742377100
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Granville,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-14%,"61,060",295,0.483131346
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Greene,County,LOW,CSRS: Patients Receiving Buprenorphine,,-20%,"20,440",67,0.327788650
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Guilford,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-9%,"539,498","1,602",0.296942713
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Halifax,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-9%,"48,521",199,0.410131696
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Harnett,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-11%,"133,779",787,0.588283662
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Haywood,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-7%,"62,223",713,1.145878534
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Henderson,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+4%,"116,541",636,0.545730687
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Hertford,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-7%,"21,470",194,0.903586400
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Hoke,County,MIDDLE,CSRS: Patients Receiving Buprenorphine,,-3%,"52,240",193,0.369448698
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Hyde,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-4%,"4,551",23,0.505383432
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Iredell,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-8%,"187,683","1,191",0.634580649
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Jackson,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-7%,"42,231",294,0.696171059
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Johnston,County,LOW,CSRS: Patients Receiving Buprenorphine,,-16%,"217,787",686,0.314986661
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Jones,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-4%,"9,147",57,0.623155133
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Lee,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-7%,"63,428",650,1.024784007
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Lenoir,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-17%,"55,050",272,0.494096276
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Lincoln,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-5%,"87,206",616,0.706373415
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Macon,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+0%,"37,092",243,0.655127790
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Madison,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-12%,"21,228",113,0.532315809
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Martin,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-8%,"21,953",149,0.678722726
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,McDowell,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+3%,"44,580",455,1.020637057
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Mecklenburg,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-6%,"1,116,788","1,889",0.169145800
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Mitchell,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+8%,"14,906",369,2.475513216
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Montgomery,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-10%,"25,719",264,1.026478479
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Moore,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-13%,"100,267",699,0.697138640
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Nash,County,LOW,CSRS: Patients Receiving Buprenorphine,,-10%,"95,148",332,0.348930088
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,NC,State,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-7%,"10,449,445","50,864",0.486762694
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,New Hanover,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,-10%,"226,307","1,780",0.786542175
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Northampton,County,LOWEST,CSRS: Patients Receiving Buprenorphine,,-34%,"17,435",22,0.126182965
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Onslow,County,HIGHEST,CSRS: Patients Receiving Buprenorphine,,+4%,"204,937","1,000",0.487954835
12/31/2020,Year,CSRS_BUPE_PATIENTS, ,Orange,County,LOW,CSRS: Patients Receiving Buprenorphine,,-8%,"143,583",488,0.339873105
